offer_id,skill_name,skill_level,skill_level_name
0,Deep Learning,5,Master
0,PyTorch,4,Advanced
0,TensorFlow,4,Advanced
0,Python,4,Advanced
0,SciPy scikit-learn,3,Regular
0,MLflow,3,Regular
0,Pandas,3,Regular
0,OpenCV,3,Regular
0,Keras Numpy,3,Regular
0,PyVista,1,Nice To Have
1,Machine Learning,3,Regular
1,AI,3,Regular
1,TensorFlow,3,Regular
1,Python,3,Regular
2,AI,4,Advanced
2,.NET C#,4,Advanced
2,Python,4,Advanced
2,CI/CD,4,Advanced
2,Cloud,3,Regular
2,DevOps,1,Nice To Have
3,English,4,Advanced
3,Python,4,Advanced
3,AI,3,Regular
3,Machine Learning,3,Regular
3,Large Language Model,3,Regular
3,Docker,3,Regular
3,CI/CD,3,Regular
3,Natural Language Processing,1,Nice To Have
4,MLOps,5,Master
4,Python,4,Advanced
4,Azure,4,Advanced
4,Databricks,4,Advanced
4,SQL,4,Advanced
5,Machine Learning,3,Regular
5,Python,3,Regular
5,TensorFlow,3,Regular
5,PyTorch,3,Regular
5,scikit-learn,3,Regular
5,Apache Spark,3,Regular
5,Hadoop,3,Regular
5,Amazon SageMaker,3,Regular
5,Google Cloud AI Platform,3,Regular
6,English,4,Advanced
6,TypeScript,3,Regular
6,HTML5 / CSS3,3,Regular
6,Node.js,3,Regular
6,AI,3,Regular
6,Docker,3,Regular
6,JavaScript,3,Regular
7,Python,5,Master
7,Microsoft Azure,4,Advanced
7,AI,4,Advanced
7,SQL,4,Advanced
7,DevOps tools,3,Regular
8,Python,3,Regular
8,C#,3,Regular
8,.Net,3,Regular
8,AI/ML,3,Regular
8,TensorFlow,3,Regular
8,PyTorch,3,Regular
8,R,3,Regular
9,LLM,3,Regular
9,AI,3,Regular
9,RPA/IPaaS,1,Nice To Have
9,JavaScript/Python,1,Nice To Have
10,C++,3,Regular
10,LLM,3,Regular
10,Gradle,3,Regular
10,Release Engineering,3,Regular
10,Machine Learning,3,Regular
11,CI/CD,4,Advanced
11,GitHub,4,Advanced
11,Python,4,Advanced
11,AI,4,Advanced
11,ETL,4,Advanced
11,Azure,4,Advanced
11,Scrum,4,Advanced
11,Docker,4,Advanced
11,Kubermetes,4,Advanced
12,LLM,3,Regular
12,AI,3,Regular
12,Docker,3,Regular
12,rag,3,Regular
12,Kubernetes,3,Regular
12,SQL,3,Regular
12,Python,3,Regular
12,NoSQL,3,Regular
12,Java,2,Junior
13,AWS,3,Regular
13,PyTorch,3,Regular
13,scikit learn,3,Regular
13,NumPy,3,Regular
13,Docker,3,Regular
13,Kubernetes,3,Regular
13,Pandas,3,Regular
14,Architecture,4,Advanced
14,Software Development,4,Advanced
14,Leadership,4,Advanced
14,Vertex AI,4,Advanced
14,AI,4,Advanced
14,Data,3,Regular
15,C#,3,Regular
15,MS Azure,3,Regular
15,ASP.NET,3,Regular
15,DDD,3,Regular
15,Onion Architecture,3,Regular
15,TDD,3,Regular
16,Machine Learning,4,Advanced
16,LLM,4,Advanced
16,Cloud,4,Advanced
16,AI,4,Advanced
16,Python,4,Advanced
16,Data Science,4,Advanced
16,Computer Vision,3,Regular
17,Data Annotation,5,Master
17,Data Labeling,5,Master
17,Ukrainian,5,Master
17,English,4,Advanced
17,Machine Learning,3,Regular
17,Artificial Intelligence,3,Regular
18,Machine Learning,4,Advanced
18,LLM,4,Advanced
18,Cloud,4,Advanced
18,AI,4,Advanced
18,Team Management,4,Advanced
18,Python,4,Advanced
18,Data Science,4,Advanced
18,Computer Vision,3,Regular
19,AI,1,Nice To Have
19,Machine Learning,1,Nice To Have
20,Machine Learning,4,Advanced
20,Python,3,Regular
20,Big Data,1,Nice To Have
21,Python,4,Advanced
21,Autogen,4,Advanced
21,Langgraph,4,Advanced
21,Crew.AI,4,Advanced
21,Langchain,4,Advanced
21,AWS AI Foundry,4,Advanced
21,Amazon Bedrock,4,Advanced
22,Machine Learning,4,Advanced
22,Software Development,4,Advanced
22,Python,4,Advanced
22,Java,4,Advanced
22,JavaScript,4,Advanced
22,C++,4,Advanced
23,Azure,4,Advanced
23,Spark,3,Regular
23,Hadoop,3,Regular
23,Machine Learning,3,Regular
23,Data Science,3,Regular
24,Python,3,Regular
24,Pandas,3,Regular
24,NumPy,3,Regular
24,SQL,3,Regular
24,NLP,1,Nice To Have
24,Java,1,Nice To Have
24,C#,1,Nice To Have
25,AI,4,Advanced
25,Docker,4,Advanced
25,ML,4,Advanced
25,Kubernetes,4,Advanced
25,Python,4,Advanced
25,Azure,3,Regular
25,API,3,Regular
26,AI,5,Master
26,Python,5,Master
26,Redis,4,Advanced
26,asyncio,4,Advanced
26,RabbitMQ,4,Advanced
26,Docker,4,Advanced
26,Kafka,4,Advanced
26,SQL,4,Advanced
26,Cassandra,4,Advanced
26,NoSQL,4,Advanced
27,Computer Vision,4,Advanced
27,AI,4,Advanced
27,Azure,4,Advanced
27,Python,4,Advanced
27,Docker,3,Regular
27,Kubernetes,3,Regular
27,Data Science,3,Regular
27,Java,1,Nice To Have
27,Big Data,1,Nice To Have
28,Python,4,Advanced
28,Apache Spark,4,Advanced
28,SQL,4,Advanced
28,Data Science,4,Advanced
28,Ray,1,Nice To Have
28,Deep Learning,1,Nice To Have
29,Machine Learning,4,Advanced
29,PyTorch,4,Advanced
29,scikit-learn,4,Advanced
29,TensorFlow,4,Advanced
29,Python,4,Advanced
30,C#,3,Regular
30,PostgreSQL,3,Regular
30,.Net Framework,3,Regular
30,Azure,3,Regular
30,REST API,3,Regular
30,MS SQL,3,Regular
30,Python,3,Regular
31,English,Nan,B2
31,GenAI,4,Advanced
31,Azure,4,Advanced
31,Python,4,Advanced
31,MLOps,4,Advanced
31,Databricks,4,Advanced
32,C#,4,Advanced
32,HTML,4,Advanced
32,.Net,4,Advanced
32,CSS,4,Advanced
