offer_id,skill_name,skill_level,skill_level_name
0,Polish,Nan,B2
0,English,Nan,C1
0,AlphaFold,4,Advanced
0,molecular dynamics simulations,4,Advanced
0,computational analysis,4,Advanced
0,high-throughput screening,4,Advanced
0,Python,2,Junior
0,R,2,Junior
0,SLURM,1,Nice To Have
0,HPC,1,Nice To Have
0,AWS,1,Nice To Have
1,Python,4,Advanced
1,Apache Spark,4,Advanced
1,SQL,4,Advanced
1,Data Science,4,Advanced
1,Ray,1,Nice To Have
1,Deep Learning,1,Nice To Have
2,AI,4,Advanced
2,English,4,Advanced
2,Python,4,Advanced
2,LLM,3,Regular
2,Docker,3,Regular
2,Databases,3,Regular
3,Business Analysis,4,Advanced
3,AI,3,Regular
3,Scrum,3,Regular
4,AI,3,Regular
4,Machine Learning,2,Junior
4,C#,2,Junior
4,Java,2,Junior
4,Python,2,Junior
5,English,Nan,B2
5,Java,4,Advanced
5,NLP,4,Advanced
5,Python,4,Advanced
6,Python,4,Advanced
6,rag,3,Regular
6,Prompt Engineering,3,Regular
6,Langchain,3,Regular
6,Langgraph,3,Regular
6,Pandas,3,Regular
6,Azure,3,Regular
7,Machine Learning,3,Regular
7,Python,3,Regular
7,TensorFlow,3,Regular
7,PyTorch,3,Regular
7,scikit-learn,3,Regular
7,Apache Spark,3,Regular
7,Hadoop,3,Regular
7,Amazon SageMaker,3,Regular
7,Google Cloud AI Platform,3,Regular
8,GenAI,3,Regular
8,Cloud,3,Regular
8,Java,3,Regular
8,Python,3,Regular
8,MLOps,3,Regular
9,Python,5,Master
9,AWS,4,Advanced
9,AI,4,Advanced
9,Data Science,4,Advanced
9,NLP,3,Regular
9,LLM,3,Regular
9,Docker,3,Regular
10,Machine Learning,5,Master
10,Data Structures,4,Advanced
10,Algorithms,4,Advanced
11,English,Nan,B2
11,Python,4,Advanced
11,GenAI,3,Regular
11,Machine Learning,3,Regular
11,Spark,3,Regular
11,Azure,3,Regular
11,Databricks,3,Regular
12,AI,4,Advanced
12,.NET C#,4,Advanced
12,Python,4,Advanced
12,CI/CD,4,Advanced
12,Cloud,3,Regular
12,DevOps,1,Nice To Have
13,LLM,3,Regular
13,AI,3,Regular
13,Docker,3,Regular
13,rag,3,Regular
13,Kubernetes,3,Regular
13,SQL,3,Regular
13,Python,3,Regular
13,NoSQL,3,Regular
13,Java,2,Junior
14,AI,4,Advanced
14,.NET C#,4,Advanced
14,Python,4,Advanced
14,CI/CD,4,Advanced
14,Cloud,3,Regular
14,DevOps,1,Nice To Have
15,Python,4,Advanced
15,Docker,3,Regular
15,Azure,3,Regular
15,GenerativeAI,3,Regular
16,AI,5,Master
16,Python,5,Master
16,Machine Learning,4,Advanced
16,LLM,4,Advanced
16,NumPy,4,Advanced
16,Pandas,4,Advanced
16,PyTorch/TensorFlow,4,Advanced
16,ML/Data Science,4,Advanced
17,Machine Learning,4,Advanced
17,LLM,4,Advanced
17,Cloud,4,Advanced
17,AI,4,Advanced
17,Python,4,Advanced
17,Data Science,4,Advanced
17,Computer Vision,3,Regular
18,SQL,4,Advanced
18,Python,4,Advanced
18,Git,3,Regular
18,scikit-learn,3,Regular
19,Machine Learning,1,Nice To Have
19,DevOps,1,Nice To Have
19,Cloud,1,Nice To Have
19,CI/CD,1,Nice To Have
19,Angular,1,Nice To Have
19,AI,1,Nice To Have
19,Java,1,Nice To Have
19,JavaScript,1,Nice To Have
19,Python,1,Nice To Have
20,AI,4,Advanced
20,Python,4,Advanced
20,Git,3,Regular
20,PyTorch,3,Regular
20,TensorFlow,3,Regular
20,Linux,3,Regular
20,Keras,3,Regular
20,C++,2,Junior
20,Docker,2,Junior
20,Kubernetes,2,Junior
21,Machine Learning,4,Advanced
21,Python,3,Regular
21,Big Data,1,Nice To Have
22,NLP,4,Advanced
22,LLMs,4,Advanced
22,Python,4,Advanced
22,AI,3,Regular
23,English,4,Advanced
23,Python,4,Advanced
23,AI,3,Regular
23,Machine Learning,3,Regular
23,Large Language Model,3,Regular
23,Docker,3,Regular
23,CI/CD,3,Regular
23,Natural Language Processing,1,Nice To Have
24,GenAI,4,Advanced
24,Microsoft Azure,4,Advanced
24,AI/ML Analytics,4,Advanced
24,NLP,4,Advanced
24,C++,4,Advanced
24,LLMs,4,Advanced
