offer_id,skill_name,skill_level,skill_level_name
0,English,Nan,C1
0,Polish,Nan,B2
0,Graph Machine Learning,4,Advanced
0,Deep Learning,4,Advanced
0,Machine Learning,3,Regular
0,R&D experience,3,Regular
0,Python,3,Regular
0,AI apps for drug discovery,1,Nice To Have
1,Python,4,Advanced
1,AI,4,Advanced
1,Machine Learning,2,Junior
2,Big Data,4,Advanced
2,ETL,4,Advanced
2,Data modeling,4,Advanced
2,Machine Learning,3,Regular
2,AI,3,Regular
2,Python,3,Regular
2,C#,3,Regular
2,Cloud,2,Junior
3,AI,4,Advanced
3,.NET C#,4,Advanced
3,Python,4,Advanced
3,CI/CD,4,Advanced
3,Cloud,3,Regular
3,DevOps,1,Nice To Have
4,Computer Vision,4,Advanced
4,PyTorch,4,Advanced
4,OpenCV,4,Advanced
4,Python,4,Advanced
4,AWS,3,Regular
4,Agile,3,Regular
4,vSLAM,1,Nice To Have
5,Polish,Nan,C2
5,English,Nan,C1
5,Data Science,5,Master
5,SAS,4,Advanced
5,Apache Hadoop,4,Advanced
5,Apache Spark,4,Advanced
5,Python,4,Advanced
5,Team Management,4,Advanced
6,English,Nan,B2
6,GenAI,4,Advanced
6,Azure,4,Advanced
6,Python,4,Advanced
6,MLOps,4,Advanced
6,Databricks,4,Advanced
7,AI,3,Regular
7,Compiler,3,Regular
8,Python,4,Advanced
8,AI,4,Advanced
8,Graph databases,3,Regular
9,C#,4,Advanced
9,TypeScript,4,Advanced
9,Azure DevOps,4,Advanced
9,Python,4,Advanced
9,Azure Gen AI,2,Junior
10,Python,3,Regular
10,Pandas,3,Regular
10,NumPy,3,Regular
10,SQL,3,Regular
10,NLP,1,Nice To Have
10,Java,1,Nice To Have
10,C#,1,Nice To Have
11,AI,3,Regular
11,Docker,3,Regular
11,OpenAI API,3,Regular
11,MySQL,3,Regular
11,Elasticsearch,3,Regular
11,RESTful API,3,Regular
11,Python,3,Regular
12,English,4,Advanced
12,TypeScript,3,Regular
12,HTML5 / CSS3,3,Regular
12,Node.js,3,Regular
12,AI,3,Regular
12,Docker,3,Regular
12,JavaScript,3,Regular
13,English,Nan,C1
13,Machine Learning,4,Advanced
13,Python,4,Advanced
13,Azure,4,Advanced
13,MLOps,4,Advanced
14,AI,4,Advanced
14,.NET C#,4,Advanced
14,Python,4,Advanced
14,CI/CD,4,Advanced
14,Cloud,3,Regular
14,DevOps,1,Nice To Have
15,Python,3,Regular
15,GenAI,2,Junior
15,Spark/PySpark,2,Junior
15,LLM/ML/AI,2,Junior
15,Azure,2,Junior
15,Databricks,2,Junior
16,Machine Learning,5,Master
16,Python,5,Master
16,Data Science,5,Master
16,PySpark,4,Advanced
16,Azure,3,Regular
16,Databricks,3,Regular
17,Python,4,Advanced
17,Apache Spark,4,Advanced
17,SQL,4,Advanced
17,Data Science,4,Advanced
17,Ray,1,Nice To Have
17,Deep Learning,1,Nice To Have
18,C/C++,2,Junior
18,Graphics APIs: OpenGL / OpenGL ES / EGL / Vulkan,2,Junior
18,Python,2,Junior
18,Platforms: Android /Linux /Windows / Embedded MCU,2,Junior
19,C++,3,Regular
19,LLM,3,Regular
19,Gradle,3,Regular
19,Release Engineering,3,Regular
19,Machine Learning,3,Regular
20,Machine Learning,4,Advanced
20,Python,3,Regular
20,Databases,3,Regular
20,Data Warehousing,3,Regular
20,Big Data,3,Regular
20,Cloud,3,Regular
20,R,1,Nice To Have
21,Polish,Nan,C1
21,English,Nan,C1
21,Scrum Master,4,Advanced
22,Architecture,3,Regular
22,AI,3,Regular
22,Software Architecture,3,Regular
22,Azure,2,Junior
22,Enterprise Architect,2,Junior
23,Machine Learning,5,Master
23,Data Structures,4,Advanced
23,Algorithms,4,Advanced
24,English,Nan,B2
24,NLP,4,Advanced
24,AI,4,Advanced
24,Machine Learning,4,Advanced
24,AWS,3,Regular
24,Python,3,Regular
25,Machine Learning,4,Advanced
25,Python,4,Advanced
25,E2E,4,Advanced
25,MLflow,4,Advanced
26,AI,3,Regular
26,Python,3,Regular
26,SQL,3,Regular
26,Data modeling,3,Regular
26,Agile,3,Regular
26,CI/CD,3,Regular
26,DevOps,3,Regular
27,NLP,5,Master
27,LLM,5,Master
28,English,Nan,C1
28,Machine Learning,4,Advanced
28,AWS,4,Advanced
28,TypeScript,4,Advanced
28,AI,4,Advanced
28,Azure,4,Advanced
28,Kubernetes,4,Advanced
28,Snowflake,4,Advanced
28,JavaScript,4,Advanced
28,Python,4,Advanced
28,Salesforce,3,Regular
29,Polish,Nan,C1
29,English,Nan,B2
29,LLM,4,Advanced
29,AI,4,Advanced
29,Python,4,Advanced
29,Azure,4,Advanced
29,Docker,4,Advanced
29,Kubernetes,4,Advanced
29,API,3,Regular
29,Microservices,3,Regular
29,Agile,3,Regular
29,Scrum,3,Regular
30,Python,5,Master
30,SQL,5,Master
30,GenAI,3,Regular
30,Large Language Model,3,Regular
30,Langchain,3,Regular
30,rag,3,Regular
30,Prompt Engineering,3,Regular
30,AWS,3,Regular
30,Azure,3,Regular
30,CI/CD,3,Regular
31,LLM,3,Regular
31,AI,3,Regular
31,RPA/IPaaS,1,Nice To Have
31,JavaScript/Python,1,Nice To Have
32,Python,4,Advanced
32,LLM,3,Regular
32,NLP,3,Regular
32,Azure,2,Junior
32,GCP,2,Junior
32,Databricks,1,Nice To Have
33,PyTorch,3,Regular
33,TensorFlow,3,Regular
33,Langchain,3,Regular
33,LLM,3,Regular
33,MLOps,3,Regular
33,CI/CD,3,Regular
33,AWS,3,Regular
33,Azure,3,Regular
34,English,Nan,C1
34,Machine Learning,5,Master
34,NLP,5,Master
34,AI,5,Master
34,Python,5,Master
34,AWS,4,Advanced
35,AI/ML,4,Advanced
35,AI,3,Regular
35,Docker,3,Regular
35,Software Development,1,Nice To Have
36,AI/ML,4,Advanced
36,AI,3,Regular
36,Docker,3,Regular
36,Software Development,1,Nice To Have
37,Polish,Nan,C1
37,English,Nan,C1
37,Machine Learning,4,Advanced
37,CI/CD,4,Advanced
37,AI,4,Advanced
37,Kanban,4,Advanced
37,Agile,4,Advanced
37,DevOps,3,Regular
38,AI/ML,4,Advanced
38,LLM,4,Advanced
38,Cloud,4,Advanced
38,Python,3,Regular
38,CI/CD,3,Regular
39,Polish,Nan,C1
39,English,Nan,C1
39,Python,4,Advanced
39,SQL,4,Advanced
39,TensorFlow,3,Regular
39,PyTorch,3,Regular
40,Machine Learning,3,Regular
40,Python,3,Regular
40,TensorFlow,3,Regular
40,PyTorch,3,Regular
40,scikit-learn,3,Regular
40,Apache Spark,3,Regular
40,Hadoop,3,Regular
40,Amazon SageMaker,3,Regular
40,Google Cloud AI Platform,3,Regular
41,ML,4,Advanced
41,PyTorch,3,Regular
41,TensorFlow,3,Regular
41,Pandas,3,Regular
41,NLP,2,Junior
41,Microsoft Azure Cloud,1,Nice To Have
41,HugginFace,1,Nice To Have
41,OpenCV,1,Nice To Have
41,scikit-learn,1,Nice To Have
42,TypeScript,3,Regular
42,Node.js,3,Regular
42,AI,3,Regular
42,TensorFlow,3,Regular
42,JavaScript,3,Regular
42,Python,3,Regular
42,Nest.js,1,Nice To Have
42,PyTorch,1,Nice To Have
42,NumPy,1,Nice To Have
42,Pandas,1,Nice To Have
43,Polish,Nan,C1
43,English,Nan,C1
43,LLM,4,Advanced
43,AI,4,Advanced
43,Scrum,4,Advanced
43,rag,4,Advanced
43,Confluence,4,Advanced
43,Jira,4,Advanced
43,Agile,4,Advanced
44,Polish,Nan,C2
44,English,Nan,B2
44,Python,4,Advanced
44,TensorFlow,4,Advanced
44,Cloud,4,Advanced
44,AI,3,Regular
44,Microsoft Azure Cloud,1,Nice To Have
44,GCP,1,Nice To Have
44,Machine Learning,1,Nice To Have
45,Python,5,Master
45,AWS,4,Advanced
45,AI,4,Advanced
45,Data Science,4,Advanced
45,NLP,3,Regular
45,LLM,3,Regular
45,Docker,3,Regular
46,VBA,3,Regular
46,Data,3,Regular
46,Analytics,3,Regular
46,Excel APIs,3,Regular
46,Python,3,Regular
46,Microsoft Office Excel,3,Regular
46,Machine Learning,1,Nice To Have
47,SQL,4,Advanced
47,Python,4,Advanced
47,Git,3,Regular
47,scikit-learn,3,Regular
48,LLM,3,Regular
48,AI,3,Regular
48,Docker,3,Regular
48,rag,3,Regular
48,Kubernetes,3,Regular
48,SQL,3,Regular
48,Python,3,Regular
48,NoSQL,3,Regular
48,Java,2,Junior
49,Machine Learning,3,Regular
49,DevOps,3,Regular
49,Python,3,Regular
49,Bash,3,Regular
49,CI/CD,3,Regular
49,Docker,3,Regular
49,Kubernetes,3,Regular
49,AWS,3,Regular
49,Azure,3,Regular
49,Prometheus,3,Regular
50,Python,5,Master
50,AWS,3,Regular
50,LLMs,3,Regular
50,RAG systems,3,Regular
51,Python,3,Regular
51,C#,3,Regular
51,.Net,3,Regular
51,AI/ML,3,Regular
51,TensorFlow,3,Regular
51,PyTorch,3,Regular
51,R,3,Regular
52,TypeScript,5,Master
52,React,5,Master
52,AWS,4,Advanced
52,AI,4,Advanced
52,REST API,4,Advanced
52,PostgreSQL,3,Regular
53,English,Nan,B2
53,Machine Learning,5,Master
53,NLP,5,Master
53,AI,5,Master
53,Python,5,Master
53,AWS,4,Advanced
54,Docker,3,Regular
54,OpenAI API,3,Regular
54,MySQL,3,Regular
54,Elasticsearch,3,Regular
54,RESTful API,3,Regular
54,Python,3,Regular
54,AI,3,Regular
55,Python,4,Advanced
55,API,4,Advanced
55,fastapi,4,Advanced
55,Machine Learning,4,Advanced
55,Flask,3,Regular
55,Django,3,Regular
55,TensorFlow,3,Regular
55,Docker,3,Regular
55,Cloud,3,Regular
55,AWS,3,Regular
56,AI,4,Advanced
56,Python,4,Advanced
56,Docker,3,Regular
56,Kubernetes,3,Regular
57,Python,4,Advanced
57,Azure,4,Advanced
57,Azure AI foundry,3,Regular
57,GenAI,3,Regular
57,NLP,3,Regular
58,Python,5,Master
58,Azure,4,Advanced
58,Databricks,4,Advanced
58,MLOps,4,Advanced
58,DevOps,3,Regular
58,ML/AI,3,Regular
58,Spark,2,Junior
58,Scala,1,Nice To Have
59,AI,3,Regular
59,Docker,3,Regular
59,JavaScript,3,Regular
59,Python,3,Regular
59,CI/CD,1,Nice To Have
59,Terraform,1,Nice To Have
59,Kubernetes,1,Nice To Have
60,English,Nan,C1
60,Cloud,5,Master
60,Databricks,5,Master
60,Python,5,Master
60,PySpark,3,Regular
60,Spark,3,Regular
61,AWS,3,Regular
61,PyTorch,3,Regular
61,scikit learn,3,Regular
61,NumPy,3,Regular
61,Docker,3,Regular
61,Kubernetes,3,Regular
61,Pandas,3,Regular
62,AI,5,Master
62,Python,5,Master
62,CI/CD,4,Advanced
63,Kedro,4,Advanced
63,Python 3,4,Advanced
63,CI/CD pipelines,4,Advanced
63,Spark,4,Advanced
63,Airflow,1,Nice To Have
63,Django,1,Nice To Have
63,Docker,1,Nice To Have
63,Kubernetes,1,Nice To Have
63,Databricks,1,Nice To Have
64,AWS,4,Advanced
64,AI,4,Advanced
64,CI/CD,3,Regular
64,ETL,3,Regular
64,SQL,3,Regular
64,Python,3,Regular
65,AWS,4,Advanced
65,DevOps,4,Advanced
65,C#,4,Advanced
65,AI/ML,4,Advanced
65,Azure,4,Advanced
65,GCP,4,Advanced
65,English,4,Advanced
65,.Net,4,Advanced
65,Python,4,Advanced
65,Kubernetes,3,Regular
66,Computer Vision,4,Advanced
66,PyTorch,4,Advanced
66,OpenCV,4,Advanced
66,Python,4,Advanced
66,AWS,3,Regular
66,Agile,3,Regular
66,vSLAM,1,Nice To Have
67,Machine Learning,4,Advanced
67,Python,4,Advanced
67,English,4,Advanced
67,AI,3,Regular
67,Microsoft Azure Cloud,1,Nice To Have
67,Google Cloud Platform,1,Nice To Have
67,AWS,1,Nice To Have
68,Polish,Nan,C1
68,English,Nan,C1
68,AI,4,Advanced
68,Scrum,4,Advanced
68,Azure,4,Advanced
68,GCP,4,Advanced
68,Agile,4,Advanced
68,UX/UI,4,Advanced
69,AI,4,Advanced
69,Scrum,3,Regular
69,Automatyzacja,3,Regular
69,Kanban,3,Regular
69,Modelowanie procesów,3,Regular
69,Agile,3,Regular
70,Git,3,Regular
70,Bash,3,Regular
70,PyTorch,3,Regular
70,AI,3,Regular
70,Docker,3,Regular
70,Python,3,Regular
71,English,Nan,B2
71,AI,5,Master
71,Machine Learning,5,Master
71,Python,4,Advanced
71,PyTorch,3,Regular
71,Linux,3,Regular
71,TensorFlow,2,Junior
71,Keras,2,Junior
71,JAX,2,Junior
71,CI/CD,2,Junior
71,CUDA,1,Nice To Have
72,Polish,Nan,B2
72,English,Nan,B2
72,AI,4,Advanced
72,Python,4,Advanced
72,LLM,3,Regular
72,rag,3,Regular
72,NoSQL,3,Regular
73,Python,4,Advanced
73,JavaScript,4,Advanced
73,Databricks,4,Advanced
73,AI,4,Advanced
73,Machine Learning,4,Advanced
74,Python,3,Regular
74,C,3,Regular
74,C++,3,Regular
74,JavaScript,3,Regular
74,Java,3,Regular
74,Machine Learning,3,Regular
75,Python,4,Advanced
75,SQL,4,Advanced
75,NoSQL,4,Advanced
75,Azure,4,Advanced
75,Apache Spark,4,Advanced
75,Docker,4,Advanced
75,Kubernetes,4,Advanced
75,GenAI,4,Advanced
75,MySQL,4,Advanced
76,Machine Learning,3,Regular
76,Java,3,Regular
76,C++,3,Regular
76,AI,3,Regular
76,Gradle,3,Regular
76,Python,3,Regular
77,Python,5,Master
77,Machine Learning,4,Advanced
77,SQL,3,Regular
77,Data Science,3,Regular
78,GenAI,4,Advanced
78,Microsoft Azure,4,Advanced
78,AI/ML Analytics,4,Advanced
78,NLP,4,Advanced
78,C++,4,Advanced
78,LLMs,4,Advanced
78,PyTorch,4,Advanced
78,TensorFlow,4,Advanced
78,JavaScript,4,Advanced
78,Python,4,Advanced
79,Machine Learning,4,Advanced
79,Python,3,Regular
79,Big Data,1,Nice To Have
80,C#,4,Advanced
80,HTML,4,Advanced
80,.Net,4,Advanced
80,CSS,4,Advanced
80,JavaScript,4,Advanced
80,Cloud,3,Regular
80,RESTful API,3,Regular
80,Blazor,1,Nice To Have
80,Telerik,1,Nice To Have
80,Python,1,Nice To Have
81,TypeScript,3,Regular
81,Node.js,3,Regular
81,AI,3,Regular
81,Python,1,Nice To Have
82,Deep Learning,5,Master
82,PyTorch,4,Advanced
82,TensorFlow,4,Advanced
82,Python,4,Advanced
82,SciPy scikit-learn,3,Regular
82,MLflow,3,Regular
82,Pandas,3,Regular
82,OpenCV,3,Regular
82,Keras Numpy,3,Regular
82,PyVista,1,Nice To Have
83,AI,3,Regular
83,Machine Learning,2,Junior
83,C#,2,Junior
83,Java,2,Junior
83,Python,2,Junior
84,English,4,Advanced
84,AI,4,Advanced
84,Python,3,Regular
84,fastapi,3,Regular
84,Langchain,3,Regular
84,Langgraph,3,Regular
84,CrewAI,3,Regular
84,Azure,3,Regular
84,Pandas,3,Regular
84,.Net,3,Regular
